video_title,view_count,like_count,comment_count,channel_name,subscriber_count
vivo V19 unboxing in Malayalam🔥🔥🔥 || Incredible Camera Smartphone from Vivo⚡⚡⚡,322702,14067,920,Jayaraj G Nath,1820000
Realme NARZO 10 & NARZO 10A Launched 🔥🔥🔥 Best Budget freindly Smartphonnes from Realme⚡⚡⚡,74165,3343,355,Jayaraj G Nath,1820000
"ജിയോ ഡേറ്റ തീര്‍ന്നോ വിഷമിക്കേണ്ട🔥🔥🔥 || Jio introduced 3 new plan in 2020 ⚡⚡⚡""",39611,2885,307,Jayaraj G Nath,1820000
ഈ ആഴ്ചയില്‍ എത്തുന്ന ഫോണുകള്‍ 🔥🔥🔥 || Upcoming Smartphones in India this week⚡⚡⚡,45912,2944,356,Jayaraj G Nath,1820000
Xiaomi Mi 10 5G First Look in Malayalam🔥🔥🔥 || Mi 10 5G with 108 mp cam ⚡⚡⚡,151426,5610,541,Jayaraj G Nath,1820000
"മലയാളികള്‍ ശ്രദ്ധിക്കാതെപോയ സ്മാര്‍ട്ട്‌ഫോണ്‍🔥🔥🔥 ||POCO X2 Complete Review in Malayalam⚡⚡⚡""",131592,6775,814,Jayaraj G Nath,1820000
"ജിയോ രണ്ടും കല്‍പ്പിച്ച് തന്നെ🔥🔥🔥 || Jio Coming with Jio Mart in 2020 ⚡⚡⚡""",98855,5079,517,Jayaraj G Nath,1820000
നിങ്ങളുടെ ഫോണും സാനിട്ടെസ് ചെയ്യണോ🔥🔥🔥 || How to disinfect / Sanitise / Clean your Phone ⚡⚡⚡,29983,1685,234,Jayaraj G Nath,1820000
സാധാരണക്കാരന്റെ ഫ്‌ളാഗ്ഷിപ്പ് ഫോണ്‍ 🔥🔥🔥 || Realme 6 Review in Malayalam⚡⚡⚡,188968,9056,1084,Jayaraj G Nath,1820000
മൊബൈല്‍ റേഞ്ച് കൂട്ടാന്‍ 10 വഴികള്‍  🔥🔥🔥 ||How to increase Mobile signal strength in 2020⚡⚡⚡,139780,5984,587,Jayaraj G Nath,1820000
ഇതാണ് കോഹ്ലിയുടെ ഫോണ്‍ 🔥🔥🔥 || iQOO 3 5G Smartphone review in Malayalam⚡⚡⚡,238768,10934,1084,Jayaraj G Nath,1820000
"വാട്ട്‌സാപ്പിലേക്ക് വരുന്ന 7 ഫീച്ചറുകള്‍🔥🔥🔥 || Whatsapp new 7 upcoming features in 2020 ⚡⚡⚡""",53138,3329,359,Jayaraj G Nath,1820000
ലോക്ക് ഡൗണ്‍ കഴിഞ്ഞാല്‍ ഫോണുകള്‍ക്ക് വില കുറയുമോ ?🔥🔥🔥 Is there any price cut for smartphones in 2020,60118,4214,545,Jayaraj G Nath,1820000
ഈ ആപ്പ് നിങ്ങള്‍ക്ക് ഇഷ്ടപ്പെടും തീര്‍ച്ച 🔥🔥🔥 || One of the best Android Apps in 2020 ⚡⚡⚡,45145,2516,343,Jayaraj G Nath,1820000
ആ ഒരു ഫീച്ചര്‍ ഇനി ഫെയ്‌സ്ബുക്കിലേക്കും 🔥🔥🔥 || New feature in Facebook 2020 ⚡⚡⚡,16526,1138,132,Jayaraj G Nath,1820000
മൊബൈല്‍ സിഗ്നല്‍ കുറവാണോ ? 🔥🔥🔥 || An Application for finding mobile network signal strength⚡⚡⚡,328238,11976,1146,Jayaraj G Nath,1820000
ഉടന്‍ വരുന്ന സ്മാര്‍ട്ട്‌ഫോണുകള്‍🔥🔥🔥 || Upcoming Smartphones in India in 2020⚡⚡⚡,85130,4118,681,Jayaraj G Nath,1820000
"പുതുപുത്തന്‍ 8 ആപ്പുകള്‍🔥🔥🔥 || New 8 Android Apps in April 2020 ⚡⚡⚡""",118239,5448,501,Jayaraj G Nath,1820000
"ഇതാണ് എന്റെ ടെക്ക് അധോലോകം 🔥🔥🔥 || My studio and my gadgets in 2020 ⚡⚡⚡""",147720,8476,777,Jayaraj G Nath,1820000
ഈ സമയം മലയാളികള്‍ തെരഞ്ഞത് || Google Trends in Kerala [April 2020],49657,2592,291,Jayaraj G Nath,1820000
വാട്ട്‌സാപ്പ് വീഡിയോ കോളില്‍ വന്ന മാറ്റം കണ്ടോ🔥🔥🔥 || Whatsapp introduced new  video call feature⚡⚡⚡,81234,3640,294,Jayaraj G Nath,1820000
Oneplus 8 Pro 🔥🔥🔥 നമ്മള്‍ ഉദ്ദേശിച്ച ആള്‍ അല്ല ⚡⚡⚡Oneplus 8 Pro Price in India,97964,3964,395,Jayaraj G Nath,1820000
ഒരു Zoom പോയാല്‍ പകരം 7 ആപ്പുകള്‍🔥🔥🔥 || Best 7 Alternatives for Zoom video calling App in 2020⚡⚡⚡,23309,1192,168,Jayaraj G Nath,1820000
വാട്ട്‌സാപ്പില്‍ ഇനി കിടിലന്‍ സ്റ്റാറ്റസ്‌🔥🔥🔥 | How to make better stories (status) for Whatsapp⚡⚡⚡,47919,2414,271,Jayaraj G Nath,1820000
"നിങ്ങള്‍ ഇന്നലെ ചോദിച്ച ആപ്പ്‌🔥🔥🔥 || Which is the best Smartphone Video editing App ⚡⚡⚡""",84553,4390,543,Jayaraj G Nath,1820000
ഫോണിലെടുക്കുന്ന ചിത്രങ്ങള്‍ ഇനി വേറെ ലെവല്‍🔥🔥🔥 || How to shoot DSLR like photos With Smartphons ⚡⚡⚡,215562,14799,910,Jayaraj G Nath,1820000
"വാട്ട്‌സാപ്പില്‍ വന്ന 4 മാറ്റങ്ങള്‍🔥🔥🔥 || Whatsapp new 4 features in 2020 ⚡⚡⚡""",354051,12742,825,Jayaraj G Nath,1820000
Oneplus 8 Pro 🔥🔥🔥 Impressions in  Malayalam ⚡⚡⚡,90449,3512,381,Jayaraj G Nath,1820000
Infinix S5 Pro 🔥🔥🔥 || Best Budget friendly smartphone in 2020 ⚡⚡⚡,50163,2883,391,Jayaraj G Nath,1820000
വെറുമൊരു പട്ടി ഷോ | This is My Pet | Jayaraj G Nath #StayHome Be Happy #WithMe,15037,1174,116,Jayaraj G Nath,1820000
Realme 6 Pro | Review | Full Specifications| Price | Features | Camera test 🔥🔥🔥,68314,2968,530,Jayaraj G Nath,1820000
How to View Google 3D animals in your Smartphone | Malayalam | Jayaraj G Nath,48866,2096,257,Jayaraj G Nath,1820000
"POCO F2, Oneplus 8 Series, Realme X3, Arogya Sethu, Redmi Band, Youtube Short Details",14320,1035,171,Jayaraj G Nath,1820000
Redmi Note 9 Pro vs Realme 6 Full Comparison with Camera | ഇതാണ് സത്യം ⚡⚡⚡,140204,5600,1156,Jayaraj G Nath,1820000
ഫോണുകള്‍ ഇനി കൈ പൊള്ളും 🔥🔥🔥  || Smartphones Price Increased In India 😒😒😒,19593,1063,134,Jayaraj G Nath,1820000
Redmi Note 9 Pro | Comple Review in Malayalam🔥🔥🔥 Is it worth buying ?⚡⚡⚡ റെഡ്മി നോട്ട് 9 പ്രോ,258356,8911,928,Jayaraj G Nath,1820000
മല്ലൂട്രാവലര്‍ ഇപ്പോള്‍ ഇങ്ങനെയാണ് ഭായി 🔥🔥🔥 ft With Mallu Traveler Channel ⚡⚡⚡,12189,809,72,Jayaraj G Nath,1820000
How Ratheesh R Menon managing this Situation 🔥🔥🔥 ft With Ratheesh R Menon⚡⚡⚡,7048,379,46,Jayaraj G Nath,1820000
How Firoz managing this Situation 🔥🔥🔥 ft With Village Food Channel ⚡⚡⚡,36553,1604,95,Jayaraj G Nath,1820000
ഇവര്‍ ഇപ്പോള്‍ ഇങ്ങനാണ് ഭായി 🔥🔥🔥 Part 1 Ft with Unboxing Dude ⚡⚡⚡,15532,1207,120,Jayaraj G Nath,1820000
How to Use Zoom - free Video Conferencing App Malayalam,155809,3843,371,Jayaraj G Nath,1820000
iQOO 3 5G Unboxing Malayalam 🔥🔥🔥 iQOO3 Malayalam First Impressions⚡⚡⚡,307566,12034,654,Jayaraj G Nath,1820000
Realme Band Unboxing Malayalam 🔥🔥🔥 Is it worth buying Realme Band⚡⚡⚡,65476,2043,168,Jayaraj G Nath,1820000
Redmi Note 9 Pro Unboxing  Malayalam🔥🔥🔥 Xiaomi Redmi Note 9 Pro Malayalam⚡⚡⚡,553653,18274,906,Jayaraj G Nath,1820000
ആ ചുമ ശബ്ദം ഒഴിവാക്കാം ⚡⚡⚡,17009,1275,259,Jayaraj G Nath,1820000
Realme 6 Pro Malayalam Unboxing ⚡⚡⚡,206869,7495,506,Jayaraj G Nath,1820000
VU Premium 55 inch 4K Android TV unboxing Malayalam ⚡ ⚡ ⚡Best Android TV 🔥🔥🔥,106873,3228,489,Jayaraj G Nath,1820000
Realme 6 Unboxing Malayalam ⚡⚡⚡ Pro Camera with Pro Display,170934,6593,502,Jayaraj G Nath,1820000
കൊറോണ തിരിച്ചറിയാനാകുമോ ???,6156,267,56,Jayaraj G Nath,1820000
Infinix S5 Pro Unboxing Malayalam || S5 Pro Infinix || Cheapest Popup Camera Phone,235734,9474,879,Jayaraj G Nath,1820000
Oppo Reno 3 Pro Unboxing in Malayalam !,183338,6365,361,Jayaraj G Nath,1820000
ഇത് നിങ്ങള്‍ക്ക് ഉള്ളത്‌ !!,56538,3348,2529,Jayaraj G Nath,1820000
Samsung Galaxy S20+ || S20 Plus Unboxing Malayalam,352630,9567,789,Jayaraj G Nath,1820000
സത്യത്തിൽ ഇവരെ എന്താണ് ചെയ്യേണ്ടത് ?,17505,1354,161,Jayaraj G Nath,1820000
ഈ ആപ്പ് വഴി തെറ്റിക്കുമോ ? BIGO LIVE,60270,856,103,Jayaraj G Nath,1820000
Realme X50 Pro 5G || ആദ്യ 5ജി ഫോണ്‍ എത്തി || India's First 5G Smartphone,44766,1955,152,Jayaraj G Nath,1820000
These are the smartphones that i am using ! ഇതാണ് സത്യം !,65397,4338,609,Jayaraj G Nath,1820000
Realme C3 Vs Redmi 8A || Malayalam Comparison,66401,3054,327,Jayaraj G Nath,1820000
സാഗര്‍ ഏലിയാസ് അനി !!,8390,821,66,Jayaraj G Nath,1820000
POCO X2 Unboxing and Review Malayalam,147728,7990,416,Jayaraj G Nath,1820000
ഇത് ഉണ്ടെങ്കില്‍ ഇനി ഏത് കാറും പൊളി !!,39178,1565,170,Jayaraj G Nath,1820000
700 വര്‍ഷം പഴക്കമുള്ള വീട്‌ || One of the oldest house in Kerala !,370643,7300,627,Jayaraj G Nath,1820000
Best Vlogging Camera || Canon M50 Malayalam Review,105094,3800,301,Jayaraj G Nath,1820000
Realme C3 Unboxing in Malayalam,195803,10908,498,Jayaraj G Nath,1820000
വായില്‍ നിറയെ രോമം ! ഡോക്ടര്‍മാരുടെ പിഴവോ ?,14061,915,122,Jayaraj G Nath,1820000
"ഉടന്‍ വരുന്ന ഫോണുകള്‍ ! Realme X50 Pro 5G India Launch,Mi 10 India Launch, Oneplus 8 launch in India",15498,931,95,Jayaraj G Nath,1820000
Huawei Band 4 Malayalam Review Rs 1999 only !!,72247,3226,199,Jayaraj G Nath,1820000
ഈ ഫോണ്‍ വാങ്ങാന്‍ മറ്റൊരു കാരണം കൂടി || Redmi 8A long term review || Now with Google Lens,19426,880,81,Jayaraj G Nath,1820000
Samsung Galaxy Note 10 Lite Malayalam Unboxing !,159946,4378,268,Jayaraj G Nath,1820000
അവിഹിതം കൂടുന്നോ ? !,15490,533,95,Jayaraj G Nath,1820000
POCO X2 !!,12834,732,85,Jayaraj G Nath,1820000
Blaupankt BTW lite ! Best wireless Headset !!,17770,692,108,Jayaraj G Nath,1820000
Vivo U20 Malayalam Unboxing,150135,4940,348,Jayaraj G Nath,1820000
ഒപ്പോ വീണ്ടും ഞെട്ടിച്ചു !! Oppo F15 Review in Malayalam,169611,4171,376,Jayaraj G Nath,1820000
വാട്ട്‌സാപ്പ് കറുത്തമ്മാാാാ.... !!WhatsApp Dark theme,39659,2133,325,Jayaraj G Nath,1820000
വൈഫിന് നല്‍കിയ സമ്മാനം കണ്ടോ !!,53849,4042,324,Jayaraj G Nath,1820000
Infinix Band 5 !!,11459,450,56,Jayaraj G Nath,1820000
ഇനി റേഞ്ച് വേണ്ട ഫോണ്‍ വിളിക്കാന്‍ !! Vowifi wifi calling Malayalam,203781,7941,1114,Jayaraj G Nath,1820000
പൂര്‍ണ്ണമായും മൊബൈലില്‍ ചിത്രീകരിച്ച വീഡിയോ !!,24846,890,102,Jayaraj G Nath,1820000
ആപ്പിള്‍ വാച്ചിന് ഒരു പകരക്കാരന്‍ !!,82066,2261,175,Jayaraj G Nath,1820000
എടിഎം കാര്‍ഡ് ഉള്ളവര്‍കാണാതെ പോകല്ലേ !!,19010,1189,149,Jayaraj G Nath,1820000
Best Smartphones in 2019 !,88322,3342,535,Jayaraj G Nath,1820000
"Best Vlogging Tips ft Sujith Bhakthan, Unboxing Dude and Haris Ameerali",8118,582,97,Jayaraj G Nath,1820000
Realme X2 Unboxing and Review in  Malayalam,105690,3999,361,Jayaraj G Nath,1820000
ആപ്പിളിന്റെ കാര്യത്തില്‍ തീരുമാനമായി !!,129988,4313,512,Jayaraj G Nath,1820000
GOA - Travel Vlog !!,13944,815,136,Jayaraj G Nath,1820000
ഷവോമി തന്ന സമ്മാനം കണ്ടോ !!,35253,2233,189,Jayaraj G Nath,1820000
I phone 11 Pro Malayalam Review !,348907,13713,715,Jayaraj G Nath,1820000
ഇവര്‍ ഉപയോഗിക്കുന്ന ഫോണുകള്‍ കണ്ടോ !!,381026,19422,655,Jayaraj G Nath,1820000
Huawei P30 Pro Review in Malayalam !,150415,4335,466,Jayaraj G Nath,1820000
"ഫാസ്റ്റാഗ് വീട്ടിലിരുന്ന് എളുപ്പത്തില്‍ സ്വന്തമാക്കാം !! How To Apply fasTAG Online",80742,2337,178,Jayaraj G Nath,1820000
Xiaomi Mi band 3i Unboxing and First Look ⚡⚡⚡ Rs500 Cheaper,42468,1638,116,Jayaraj G Nath,1820000
Chat With Comedy Star Azeez Nedumangadu,8609,504,80,Jayaraj G Nath,1820000
"പുതുക്കിയ റേറ്റില്‍ ആരാണ് ഭേദം?  | Jio, Airtel, Idea Vodafone Price hike comparison",61840,2461,530,Jayaraj G Nath,1820000
"Tech Talk with Actor Noby | നോബിയുടെ ടെക്ക് വിശേഷങ്ങള്‍",19394,1410,122,Jayaraj G Nath,1820000
യൂട്യൂബ് വീഡിയോകള്‍ പഴയ ടിവിയില്‍ കാണാം | How to watch Youtube in old TV,65164,2032,171,Jayaraj G Nath,1820000
Smart phone buying tips | Which is the Best Smartphone in 2019? | Smartphone buying guide,405106,13993,930,Jayaraj G Nath,1820000
"MIUI11 review in Malayalam !",37329,2012,437,Jayaraj G Nath,1820000
ഷവോമിയുടെ 5G ഫോണ്‍ | Redmi K30 Pro and Mi Note 10 !!,23867,1453,132,Jayaraj G Nath,1820000
"Chennai Youtube Space | Ft. Unboxing Dude, Ratheesh R Menon, Adopix, A2z Tricks and Brilliant TV |",7068,412,51,Jayaraj G Nath,1820000
Unboxing Dude || സാലി എങ്ങനെ ഡൂഡ് ആയി || Chat with Unboxing Dude,44693,3669,259,Jayaraj G Nath,1820000
Realme X2 Pro | The Real Flagship from Realme | Realme X2 Pro Review,63922,3500,232,Jayaraj G Nath,1820000
Rode Wireless Go | ഈ മൈക്കിന്റെ വില കണ്ടോ !!,8640,467,131,Jayaraj G Nath,1820000
"Motorola Moto Razr, Brave web browser, Nokia TV, Realme 5s, Apple 16 in MacBook Pro TN#46",8421,445,43,Jayaraj G Nath,1820000
The Most Selling Smartphones in India ! ഏറ്റവും അധികം വില്‍ക്കപ്പെടുന്ന ഫോണുകള്‍ !,40266,1926,285,Jayaraj G Nath,1820000
Huawei P30 Lite Unboxing and Hands on Review in Malayalam,52631,1725,232,Jayaraj G Nath,1820000
Xiaomi Mi CC9 Pro (mi Note 10) with 108 mp camera & Mi Watch First Impressions !,60525,2157,182,Jayaraj G Nath,1820000
ROG Phone 2 vs OnePlus 7T: Which One to Buy? Malayalam Comparison,70509,2973,426,Jayaraj G Nath,1820000
Google Paper Phone First Look | എനിക്കും കിട്ടി ഗൂഗിളിന്റെ പേപ്പര്‍ ഫോണ്‍,37159,1626,154,Jayaraj G Nath,1820000
Asus ROG 2 | The Most powerful Android phone | കരുത്തുറ്റ സ്മാര്‍ട്ട്‌ഫോണ്‍,43323,2279,297,Jayaraj G Nath,1820000
Mystery Unboxing  from HUAWEI,64898,3707,373,Jayaraj G Nath,1820000
Huawei P30 Pro Camera review || Best Camera Phone,35373,1185,153,Jayaraj G Nath,1820000
Redmi Note 8 Pro Review | Should You Buy ? | Best Budget Smartphone,152602,6395,488,Jayaraj G Nath,1820000
Xiaomi Redmi 8A | 5000mah Battery | 18W fast Charging support | Unboxing and Hands on Review,161078,4966,353,Jayaraj G Nath,1820000
"Redmi Note 8 | Best Smartphone under 10,000 in 2019",274351,9340,739,Jayaraj G Nath,1820000
Redmi Note 8 Pro || 64 MP Camera Beast !,103408,4483,331,Jayaraj G Nath,1820000
Samsung Galaxy A70s | Smartphone with 64mp camera | Malayalam Unboxing and Review,115326,2946,264,Jayaraj G Nath,1820000
Reliance Jio Outgoing Calls are not FREE | 6 Paise per Minute Charge in Reliance Jio 4G Voice ???,37684,1885,336,Jayaraj G Nath,1820000
Nokia 7.2 | Malayalam Unboxing and Review  | The Best Smartphone from Nokia in 2019,337152,7581,734,Jayaraj G Nath,1820000
Tecno Spark 4 Unboxing & Review (Best Budget Smartphone in 2019),132929,4977,273,Jayaraj G Nath,1820000
Xiaomi Latest Smart Tvs | ഷവോമിയുടെ 4 സ്മാര്‍ട്ട് ടിവികള്‍,14945,695,61,Jayaraj G Nath,1820000
Whatsapp new feature | Disappearing Message feature,30529,1388,122,Jayaraj G Nath,1820000
Xiaomi Mi A3 Full Review in Malayalam !,32196,1374,202,Jayaraj G Nath,1820000
OnePlus 7T | Unboxing and Review in Malayalam | Best Smartphone with Android 10 !,72572,2763,240,Jayaraj G Nath,1820000
Realme XT Unboxing and Review in Malayalam | A smartphone with 64mp Camera !,80697,3842,315,Jayaraj G Nath,1820000
രണ്ട് ഇടിവെട്ട് മ്യൂസിക് ഐറ്റങ്ങള്‍ | Best headset and speaker under 2000 | Klef X2 and X3 Review,9521,460,79,Jayaraj G Nath,1820000
ഇതാണ് ആ ഭാഗ്യവാന്‍ !,17964,1448,327,Jayaraj G Nath,1820000
6 ക്യാമറയുമായി ഇതാ ഒരു ഫോണ്‍ | Vivo V17 Pro Unboxing and Review,47746,2053,210,Jayaraj G Nath,1820000
ഇതൊക്കെ കണ്ട് കണ്ണ് തള്ളി പോയി | myG Store Tour,335141,11161,491,Jayaraj G Nath,1820000
OnePlus TV Q1 Pro First Impressions in Malayalam!,42184,1990,110,Jayaraj G Nath,1820000
Oneplus 7T First Impression in Malayalam !,12950,729,87,Jayaraj G Nath,1820000
Edifier | Wireless Bluetooth Headset - The incredible  Music Experience !,10680,515,104,Jayaraj G Nath,1820000
Asus 6Z | Malayalam Unboxing and Review,36473,1636,174,Jayaraj G Nath,1820000
Huawei MediaPad M5 lite Unboxing and First Impressions in Malayalam,61668,3954,890,Jayaraj G Nath,1820000
Oppo Reno 2 Unboxing and first Impressions in Malayalam,114571,3147,214,Jayaraj G Nath,1820000
മിടുക്കനായി മുണ്ട് ഉടുക്കാം | How to wear a mundu in Kerala Style | South indian dhoti,1283769,66905,2865,Jayaraj G Nath,1820000
Jio Fiber Plans Explained ! ജിയോ ഫൈബര്‍  കിടിലന്‍ ഓഫറുകള്‍ പുറത്ത്,53426,2190,265,Jayaraj G Nath,1820000
Oppo Reno 2z Unboxing and First Impressions in Malayalam | Best Camera Phone,65760,2085,266,Jayaraj G Nath,1820000
Reliance Jio GigaFiber || How to register || ജിയോ ഫൈബര്‍,65514,2419,197,Jayaraj G Nath,1820000
Oppo Reno 2z എത്തിപ്പോയി !,10419,608,68,Jayaraj G Nath,1820000
Technical Guruji wishing our followers !! Chaliye shuru karthe hein !!,9755,680,63,Jayaraj G Nath,1820000
10 or Cosmos Smart watch | Unboxing and First impressions in Malayalam,49940,873,118,Jayaraj G Nath,1820000
Samsung Galaxy Note 10 Plus | TOP FEATURES in Malayalam,85508,2624,163,Jayaraj G Nath,1820000
Samsung Galaxy Note 10+ Malayalam Review | കിടിലന്‍ ഫീച്ചറുകളുമായി നോട്ട് 10 പ്ലസ്‌,113992,3728,300,Jayaraj G Nath,1820000
കാര്‍ ഉള്ളവര്‍ കാണാതെ പോകല്ലേ ! My car Dzire changed a Lot,119708,3031,427,Jayaraj G Nath,1820000
Redmi Airdots Malayalam Review | കുറഞ്ഞ വിലയില്‍ ഷവോമിയുടെ ഹെഡ്‌സെറ്റ്,106677,2843,383,Jayaraj G Nath,1820000
Vivo S1 | Unboxing and Review | The New Style King???🔥🔥🔥,37475,1410,220,Jayaraj G Nath,1820000
WhatsApp Fingerprint Lock | വാട്ട്‌സാപ്പില്‍  വിരല്‍പൂട്ട് എത്തി,124720,4609,360,Jayaraj G Nath,1820000
